MANDT;SPRAS;LAND1;REGIO;COUNC;BEZEI
100;SV;HK;KLN;CH;Choi Hung
100;SV;HK;KLN;CSW;Cheung Sha Wan
100;SV;HK;KLN;DIA;Diamond Hill
100;SV;HK;KLN;HM;Hung Hom
100;SV;HK;KLN;HMT;Homantin
100;SV;HK;KLN;JOR;Jordan
100;SV;HK;KLN;KBA;Kowloon Bay
100;SV;HK;KLN;KLC;Kowloon City
100;SV;HK;KLN;KT;Kwun Tong
100;SV;HK;KLN;KTG;Kowloon Tong
100;SV;HK;KLN;KWF;Kwai Fong
100;SV;HK;KLN;LCK;Lai Chi Kok
100;SV;HK;KLN;LF;Lok Fu
100;SV;HK;KLN;LK;Lai King
100;SV;HK;KLN;LT;Lam Tin
100;SV;HK;KLN;MF;Mei Foo
100;SV;HK;KLN;MKO;Mongkok
100;SV;HK;KLN;NCW;Ngau Che Wan
100;SV;HK;KLN;NTK;Ngau Tau Kok
100;SV;HK;KLN;SK;Sai Kung
100;SV;HK;KLN;SKM;Sheck kip Mei
100;SV;HK;KLN;SPK;San Po Kong
100;SV;HK;KLN;SSP;Sham Shui Po
100;SV;HK;KLN;TKO;Tseung Kwan O
100;SV;HK;KLN;TKT;Tai Kok Tsui
100;SV;HK;KLN;TKW;To Kwa Wan
100;SV;HK;KLN;TM;Tuen Mun
100;SV;HK;KLN;TST;Tsim Sha Tsui
100;SV;HK;KLN;TSW;Tsuen Wan
100;SV;HK;KLN;TWS;Tsz Wan Shan
100;SV;HK;KLN;WTS;Wong Tai Sin
100;SV;HK;KLN;YMT;Yau Ma Mei
100;SV;HK;NT;FL;Fanling
100;SV;HK;NT;FT;Fo Tan
100;SV;HK;NT;KC;Kwai Chung
100;SV;HK;NT;KF;Kwai Fong
100;SV;HK;NT;KH;Kwai Hing
100;SV;HK;NT;MOS;Ma On Shan
100;SV;HK;NT;SHA;Shatin
100;SV;HK;NT;SS;Sheung Shui
100;SV;HK;NT;ST;Sham Tseng
100;SV;HK;NT;TM;Tuen Mun
100;SV;HK;NT;TP;Tai Po
100;SV;HK;NT;TS;Tin Shui Wai
100;SV;HK;NT;TSW;Tsuen Wan
100;SV;HK;NT;TW;Tai Wai
100;SV;HK;NT;TWH;Tai Wo Hau
100;SV;HK;NT;TY;Tsing Yi
100;SV;HK;NT;YL;Yuen Long
100;SV;MX;DF;#NV;Federal District
100;SV;MX;GTO;#NV;Guanajuato
100;SV;TW;FJN;022;Kinmen County
100;SV;TW;FJN;023;Lianjiang County
100;SV;TW;TWN;001;Keelung City
100;SV;TW;TWN;002;Taipei County
100;SV;TW;TWN;003;Ilan County
100;SV;TW;TWN;004;Hsinchu City
100;SV;TW;TWN;005;Hsinchu County
100;SV;TW;TWN;006;Taoyuan County
100;SV;TW;TWN;007;Miaoli County
100;SV;TW;TWN;008;Taichung City
100;SV;TW;TWN;009;Taichung County
100;SV;TW;TWN;010;Changhua County
100;SV;TW;TWN;011;Nantou County
100;SV;TW;TWN;012;Chiai City
100;SV;TW;TWN;013;Chiai County
100;SV;TW;TWN;014;Yunlin County
100;SV;TW;TWN;015;Tainan City
100;SV;TW;TWN;016;Tainan County
100;SV;TW;TWN;017;Kaohsiung County
100;SV;TW;TWN;018;Penghu County
100;SV;TW;TWN;019;Pingtung County
100;SV;TW;TWN;020;Taitung County
100;SV;TW;TWN;021;Hualien County
100;SV;TW;TWN;024;Nanhai Islands
100;SV;TW;TWN;025;Diaoyutai Islands
100;SV;US;AK;001;County i AK
100;SV;US;AL;001;County i AL
100;SV;US;AR;001;County i AR
100;SV;US;AS;001;County i AS
100;SV;US;AZ;001;County i AZ
100;SV;US;CA;001;County i CA
100;SV;US;CO;001;County i CO
100;SV;US;CT;001;County i CT
100;SV;US;DC;001;County i DC
100;SV;US;DE;001;County i DE
100;SV;US;FL;001;County i FL
100;SV;US;GA;001;County i GA
100;SV;US;GU;001;County i GU
100;SV;US;HI;001;County i HI
100;SV;US;IA;001;County i IA
100;SV;US;ID;001;County i ID
100;SV;US;IL;001;County i IL
100;SV;US;IN;001;County i IN
100;SV;US;KS;001;County i KS
100;SV;US;KY;001;County i KY
100;SV;US;LA;001;County i LA
100;SV;US;MA;001;County i MA
100;SV;US;MD;001;County i MD
100;SV;US;ME;001;County i ME
100;SV;US;MI;001;County i MI
100;SV;US;MN;001;County i MN
100;SV;US;MO;001;County i MO
100;SV;US;MP;001;County i MP
100;SV;US;MS;001;County i MS
100;SV;US;MT;001;County i MT
100;SV;US;NC;001;County i NC
100;SV;US;ND;001;County i ND
100;SV;US;NE;001;County i NE
100;SV;US;NH;001;County i NH
100;SV;US;NJ;001;County i NJ
100;SV;US;NM;001;County i NM
100;SV;US;NV;001;County i NV
100;SV;US;NY;001;County i NY
100;SV;US;OH;001;County i OH
100;SV;US;OK;001;County i OK
100;SV;US;OR;001;County i OR
100;SV;US;PA;001;County i PA
100;SV;US;PR;001;County i PR
100;SV;US;RI;001;County i RI
100;SV;US;SC;001;County i SC
100;SV;US;SD;001;County i SD
100;SV;US;TN;001;County i TN
100;SV;US;TX;001;County i TX
100;SV;US;UT;001;County i UT
100;SV;US;VA;001;County i VA
100;SV;US;VI;001;County i VI
100;SV;US;VT;001;County i VT
100;SV;US;WA;001;County i WA
100;SV;US;WI;001;County i WI
100;SV;US;WV;001;County i WV
100;SV;US;WY;001;County i WY
100;BG;DK;001;101;Koebenhavn skat&told
100;BG;DK;001;102;Allerod
100;BG;DK;001;103;Ballerup
100;BG;DK;001;104;Bornholm
100;BG;DK;001;105;Brondby
100;BG;DK;001;106;Dragor
100;BG;DK;001;107;Egedal
100;BG;DK;001;108;Fredensborg
100;BG;DK;001;109;Frederiksberg
100;BG;DK;001;110;Frederikssund
100;BG;DK;001;111;Frederiksvaerk-Hunde
100;BG;DK;001;112;Fureso
100;BG;DK;001;113;Gentofte
100;BG;DK;001;114;Gladsaxe
100;BG;DK;001;115;Glostrup
100;BG;DK;001;116;Gribskov
100;BG;DK;001;117;Helsingor
100;BG;DK;001;118;Herlev
100;BG;DK;001;119;Hillerod
100;BG;DK;001;120;Hvidovre
100;BG;DK;001;121;Hoje-Taastrup
100;BG;DK;001;122;Horsholm
100;BG;DK;001;123;Ishoj
100;BG;DK;001;124;Копенхаген
100;BG;DK;001;125;Lyngby-Tarbaek
100;BG;DK;001;126;Rudersdal
100;BG;DK;001;127;Rodovre
100;BG;DK;001;128;Tarnby
100;BG;DK;001;129;Vallensbaek
100;BG;DK;002;201;Favrskov
100;BG;DK;002;202;Hedensted
100;BG;DK;002;203;Herning
100;BG;DK;002;204;Holstebro
100;BG;DK;002;205;Horsens
100;BG;DK;002;206;Ikast-Brande
100;BG;DK;002;207;Lemvig
100;BG;DK;002;208;Norddjurs
100;BG;DK;002;209;Odder
100;BG;DK;002;210;Randers
100;BG;DK;002;211;Ringkobing-Skjern
100;BG;DK;002;212;Samso
100;BG;DK;002;213;Silkeborg
100;BG;DK;002;214;Skanderborg
100;BG;DK;002;215;Skive
100;BG;DK;002;216;Struer
100;BG;DK;002;217;Syddjurs
100;BG;DK;002;218;Viborg
100;BG;DK;003;301;Bronderslev-Dronning
100;BG;DK;003;302;Frederikshavn
100;BG;DK;003;303;Hjorring
100;BG;DK;003;304;Jammerbugt
100;BG;DK;003;305;Laeso
100;BG;DK;003;306;Mariagerfjord
100;BG;DK;003;307;Morso
100;BG;DK;003;308;Rebild
100;BG;DK;003;309;Thisted
100;BG;DK;003;310;Vesthimmerland
100;BG;DK;003;311;Aalborg
100;BG;DK;004;401;Faxe
100;BG;DK;004;402;Greve
100;BG;DK;004;403;Guldborgsund
100;BG;DK;004;404;Holbaek
100;BG;DK;004;405;Kalundborg
100;BG;DK;004;406;Koge
100;BG;DK;004;407;Lejre
100;BG;DK;004;408;Lolland
100;BG;DK;004;409;Naestved
100;BG;DK;004;410;Odsherred
100;BG;DK;004;411;Ringsted
100;BG;DK;004;412;Roskilde
100;BG;DK;004;413;Slagelse
100;BG;DK;004;414;Solrod
100;BG;DK;004;415;Soro
100;BG;DK;004;416;Stevns
100;BG;DK;004;417;Vordingborg
100;BG;DK;005;501;Assens
100;BG;DK;005;502;Billund
100;BG;DK;005;503;Faaborg-Midtfyn
100;BG;DK;005;504;Fano
100;BG;DK;005;505;Frederica
100;BG;DK;005;506;Haderslev
100;BG;DK;005;507;Kerteminde
100;BG;DK;005;508;Kolding
100;BG;DK;005;509;Langeland
100;BG;DK;005;510;Middelfart
100;BG;DK;005;511;Nordfyn
100;BG;DK;005;512;Nyborg
100;BG;DK;005;513;Odense
100;BG;DK;005;514;Svendborg
100;BG;DK;005;515;Sonderborg
100;BG;DK;005;516;Varde
100;BG;DK;005;517;Vejen
100;BG;DK;005;518;Vejle
100;BG;DK;005;519;Aero
100;BG;DK;005;520;Aabenraa
100;BG;HK;HK;ABR;Абърдийн
100;BG;HK;HK;APC;Ап Лей Чау
100;BG;HK;HK;CBY;Козуей Бей
100;BG;HK;HK;CCH;Чунг Чау
100;BG;HK;HK;CEN;Централен
100;BG;HK;HK;CHK;Чунг Хом Кок
100;BG;HK;HK;CW;Чай Уан
100;BG;HK;HK;FOR;Фортрес Хил
100;BG;HK;HK;HAP;Хепи Вали
100;BG;HK;HK;KOR;Корнхил
100;BG;HK;HK;KT;Кенеди Таун
100;BG;HK;HK;LAN;Лантау Айланд
100;BG;HK;HK;LI;Лама Айланд
100;BG;HK;HK;MID;Мид-левълс
100;BG;HK;HK;NP;Норт Пойнт
100;BG;HK;HK;PFL;Покфулам
100;BG;HK;HK;PSH;Пинг Шау
100;BG;HK;HK;QUA;Куори Бей
100;BG;HK;HK;REP;Репълс Бей
100;BG;HK;HK;SHO;Шек О
100;BG;HK;HK;SKW;Шау Кей Уан
100;BG;HK;HK;SSW;Сиу Сай Уан
100;BG;HK;HK;STN;Стенли
100;BG;HK;HK;SW;Шюнг Уан
100;BG;HK;HK;SWH;Сай Уан Хо
100;BG;HK;HK;SYP;Сай Уинг Пън
100;BG;HK;HK;THG;Тай Ханг
100;BG;HK;HK;TIN;Тин Хау
100;BG;HK;HK;TKS;Тай Ку Шинг
100;BG;HK;HK;TTM;Тай Там
100;BG;HK;HK;WCH;Уанчай
100;BG;HK;HK;WES;Западен регион
100;BG;HK;HK;WON;Уонг Чук Ханг
100;BG;HK;HK;WP;Уест Пойнт
100;BG;HK;KLN;CH;Чой Хънг
100;BG;HK;KLN;CSW;Чюнг Ша Уан
100;BG;HK;KLN;DIA;Даймънд Хил
100;BG;HK;KLN;HM;Хънг Хом
100;BG;HK;KLN;HMT;Хомантин
100;BG;HK;KLN;JOR;Йордания
100;BG;HK;KLN;KBA;Коулуун Бей
100;BG;HK;KLN;KLC;Коулуун Сити
100;BG;HK;KLN;KT;Куун Тонг
100;BG;HK;KLN;KTG;Коулуун Тонг
100;BG;HK;KLN;KWF;Куай Фонг
100;BG;HK;KLN;LCK;Лай Чи Кок
100;BG;HK;KLN;LF;Лок Фу
100;BG;HK;KLN;LK;Лай Кинг
100;BG;HK;KLN;LT;Лам Тин
100;BG;HK;KLN;MF;Мей Фу
100;BG;HK;KLN;MKO;Монгкок
100;BG;HK;KLN;NCW;Нгау Че Уан
100;BG;HK;KLN;NTK;Нгау Тау Кок
100;BG;HK;KLN;SK;Сай Кунг
100;BG;HK;KLN;SKM;Чек кип Мей
100;BG;HK;KLN;SPK;Сан По Конг
100;BG;HK;KLN;SSP;Шам Шуи По
100;BG;HK;KLN;TKO;Цюнг Куан О
100;BG;HK;KLN;TKT;Тай Кок Цуи
100;BG;HK;KLN;TKW;То Куа Уан
100;BG;HK;KLN;TM;Туен Мун
100;BG;HK;KLN;TST;Цим Ша Цуи
100;BG;HK;KLN;TSW;Цуен Уан
100;BG;HK;KLN;TWS;Цзъ Уан Шан
100;BG;HK;KLN;WTS;Уонг Тай Син
100;BG;HK;KLN;YMT;Йау Ма Мей
100;BG;HK;NT;FL;Фанлинг
100;BG;HK;NT;FT;Фо Тан
100;BG;HK;NT;KC;Куай Чунг
100;BG;HK;NT;KF;Куай Фонг
100;BG;HK;NT;KH;Куай Хинг
100;BG;HK;NT;MOS;Ма Он Шан
100;BG;HK;NT;SHA;Шатин
100;BG;HK;NT;SS;Шюнг Шуи
100;BG;HK;NT;ST;Шам Ценг
100;BG;HK;NT;TM;Туен Мун
100;BG;HK;NT;TP;Тай По
100;BG;HK;NT;TS;Тин Шуи Уай
100;BG;HK;NT;TSW;Цуен Уан
100;BG;HK;NT;TW;Тай Уай
100;BG;HK;NT;TWH;Тай Уо Хау
100;BG;HK;NT;TY;Цинг И
100;BG;HK;NT;YL;Юен Лонг
100;BG;MX;DF;#NV;Федерален окръг
100;BG;MX;GTO;#NV;Guanajuato
100;BG;TW;FJN;022;Окръг Кинмен
100;BG;TW;FJN;023;Lianjiang County
100;BG;TW;TWN;001;Keelung City
100;BG;TW;TWN;002;Окръг Тайпей
100;BG;TW;TWN;003;Ilan County
100;BG;TW;TWN;004;Hsinchu City
100;BG;TW;TWN;005;Hsinchu County
100;BG;TW;TWN;006;Taoyuan County
100;BG;TW;TWN;007;Miaoli County
100;BG;TW;TWN;008;Taichung City
100;BG;TW;TWN;009;Taichung County
100;BG;TW;TWN;010;Changhua County
100;BG;TW;TWN;011;Nantou County
100;BG;TW;TWN;012;Chiai City
100;BG;TW;TWN;013;Chiai County
100;BG;TW;TWN;014;Yunlin County
100;BG;TW;TWN;015;Tainan City
100;BG;TW;TWN;016;Tainan County
100;BG;TW;TWN;017;Kaohsiung County
100;BG;TW;TWN;018;Penghu County
100;BG;TW;TWN;019;Pingtung County
100;BG;TW;TWN;020;Taitung County
100;BG;TW;TWN;021;Hualien County
100;BG;TW;TWN;024;Nanhai Islands
100;BG;TW;TWN;025;Diaoyutai Islands
100;BG;US;AK;001;Окръг в AK
100;BG;US;AL;001;Окръг в Al
100;BG;US;AR;001;Окръг в AR
100;BG;US;AS;001;Окръг в AS
100;BG;US;AZ;001;Окръг в AZ
100;BG;US;CA;001;Окръг в CA
100;BG;US;CO;001;Окръг в CO
100;BG;US;CT;001;Окръг в CT
100;BG;US;DC;001;Окръг в DC
100;BG;US;DE;001;Окръг в DE
100;BG;US;FL;001;Окръг в FL
100;BG;US;GA;001;Окръг в GA
100;BG;US;GU;001;Окръг в GU
100;BG;US;HI;001;Окръг в HI
100;BG;US;IA;001;Окръг в IA
100;BG;US;ID;001;Окръг в ID
100;BG;US;IL;001;Окръг в IL
100;BG;US;IN;001;Окръг в IN
100;BG;US;KS;001;Окръг в KS
100;BG;US;KY;001;Окръг в KY
100;BG;US;LA;001;Окръг в LA
100;BG;US;MA;001;Окръг в MA
100;BG;US;MD;001;Окръг в MD
100;BG;US;ME;001;Окръг в ME
100;BG;US;MI;001;Окръг в MI
100;BG;US;MN;001;Окръг в MN
100;BG;US;MO;001;Окръг в MO
100;BG;US;MP;001;Окръг в MP
100;BG;US;MS;001;Окръг в MS
100;BG;US;MT;001;Окръг в MT
100;BG;US;NC;001;Окръг в NC
100;BG;US;ND;001;Окръг в ND
100;BG;US;NE;001;Окръг в NE
100;BG;US;NH;001;Окръг в NH
100;BG;US;NJ;001;Окръг в NJ
100;BG;US;NM;001;Окръг в NM
100;BG;US;NV;001;Окръг в NV
100;BG;US;NY;001;Окръг в NY
100;BG;US;OH;001;Окръг в OH
100;BG;US;OK;001;Окръг в OK
100;BG;US;OR;001;Окръг в OR
100;BG;US;PA;001;Окръг в PA
100;BG;US;PR;001;Окръг в PR
100;BG;US;RI;001;Окръг в RI
100;BG;US;SC;001;Окръг в SC
100;BG;US;SD;001;Окръг в SD
100;BG;US;TN;001;Окръг в TN
100;BG;US;TX;001;Окръг в TX
100;BG;US;UT;001;Окръг в UT
100;BG;US;VA;001;Окръг в VA
100;BG;US;VI;001;Окръг в VI
100;BG;US;VT;001;Окръг в VT
100;BG;US;WA;001;Окръг в WA
100;BG;US;WI;001;Окръг в WI
100;BG;US;WV;001;Окръг в WV
100;BG;US;WY;001;Окръг в WY
100;LT;DK;001;101;Koebenhavn skat&told
100;LT;DK;001;102;Allerod
100;LT;DK;001;103;Ballerup
100;LT;DK;001;104;Bornholm
100;LT;DK;001;105;Brondby
100;LT;DK;001;106;Dragor
100;LT;DK;001;107;Egedal
100;LT;DK;001;108;Fredensborg
100;LT;DK;001;109;Frederiksberg
100;LT;DK;001;110;Frederikssund
100;LT;DK;001;111;Frederiksvaerk-Hunde
100;LT;DK;001;112;Fureso
100;LT;DK;001;113;Gentofte
100;LT;DK;001;114;Gladsaxe
100;LT;DK;001;115;Glostrup
100;LT;DK;001;116;Gribskov
100;LT;DK;001;117;Helsingor
100;LT;DK;001;118;Herlev
100;LT;DK;001;119;Hillerod
100;LT;DK;001;120;Hvidovre
100;LT;DK;001;121;Hoje-Taastrup
100;LT;DK;001;122;Horsholm
100;LT;DK;001;123;Ishoj
100;LT;DK;001;124;Kopenhaga
100;LT;DK;001;125;Lyngby-Tarbaek
100;LT;DK;001;126;Rudersdal
100;LT;DK;001;127;Rodovre
100;LT;DK;001;128;Tarnby
100;LT;DK;001;129;Vallensbaek
100;LT;DK;002;201;Favrskov
100;LT;DK;002;202;Hedensted
100;LT;DK;002;203;Herning
100;LT;DK;002;204;Holstebro
100;LT;DK;002;205;Horsens
100;LT;DK;002;206;Ikast-Brande
100;LT;DK;002;207;Lemvig
100;LT;DK;002;208;Norddjurs
100;LT;DK;002;209;Odder
100;LT;DK;002;210;Randers
100;LT;DK;002;211;Ringkobing-Skjern
100;LT;DK;002;212;Samso
100;LT;DK;002;213;Silkeborg
100;LT;DK;002;214;Skanderborg
100;LT;DK;002;215;Skive
100;LT;DK;002;216;Struer
100;LT;DK;002;217;Syddjurs
100;LT;DK;002;218;Viborgas
100;LT;DK;003;301;Bronderslev-Dronning
100;LT;DK;003;302;Frederikshavn
100;LT;DK;003;303;Hjorring
100;LT;DK;003;304;Jammerbugt
100;LT;DK;003;305;Laeso
100;LT;DK;003;306;Mariagerfjord
100;LT;DK;003;307;Morso
100;LT;DK;003;308;Rebild
100;LT;DK;003;309;Thisted
100;LT;DK;003;310;Vesthimmerland
100;LT;DK;003;311;Aalborg
100;LT;DK;004;401;Faxe
100;LT;DK;004;402;Greve
100;LT;DK;004;403;Guldborgsund
100;LT;DK;004;404;Holbaek
100;LT;DK;004;405;Kalundborg
100;LT;DK;004;406;Koge
100;LT;DK;004;407;Lejre
100;LT;DK;004;408;Lolland
100;LT;DK;004;409;Naestved
100;LT;DK;004;410;Odsherred
100;LT;DK;004;411;Ringsted
100;LT;DK;004;412;Roskildė
100;LT;DK;004;413;Slagelse
100;LT;DK;004;414;Solrod
100;LT;DK;004;415;Soro
100;LT;DK;004;416;Stevns
100;LT;DK;004;417;Vordingborg
100;LT;DK;005;501;Assens
100;LT;DK;005;502;Billund
100;LT;DK;005;503;Faaborg-Midtfyn
100;LT;DK;005;504;Fano
100;LT;DK;005;505;Frederica
100;LT;DK;005;506;Haderslev
100;LT;DK;005;507;Kerteminde
100;LT;DK;005;508;Kolding
100;LT;DK;005;509;Langeland
100;LT;DK;005;510;Middelfart
100;LT;DK;005;511;Nordfyn
100;LT;DK;005;512;Nyborg
100;LT;DK;005;513;Odense
100;LT;DK;005;514;Svendborg
100;LT;DK;005;515;Sonderborg
100;LT;DK;005;516;Varde
100;LT;DK;005;517;Vejen
100;LT;DK;005;518;Vejle
100;LT;DK;005;519;Aero
100;LT;DK;005;520;Aabenraa
100;LT;HK;HK;ABR;Aberdinas
100;LT;HK;HK;APC;Ap Lei Chau
100;LT;HK;HK;CBY;Causeway Bay
100;LT;HK;HK;CCH;Cheung Chau
100;LT;HK;HK;CEN;Centrinis
100;LT;HK;HK;CHK;Chung Hom Kok
100;LT;HK;HK;CW;Chai Wan
100;LT;HK;HK;FOR;Fortress Hill
100;LT;HK;HK;HAP;Happy Valley
100;LT;HK;HK;KOR;Kornhill
100;LT;HK;HK;KT;Kennedy Town
100;LT;HK;HK;LAN;Lantau sala
100;LT;HK;HK;LI;Lamma sala
100;LT;HK;HK;MID;Mid-Levels
100;LT;HK;HK;NP;North Point
100;LT;HK;HK;PFL;Pokfulam
100;LT;HK;HK;PSH;Ping Shau
100;LT;HK;HK;QUA;Quarry Bay
100;LT;HK;HK;REP;Repulse Bay
100;LT;HK;HK;SHO;Shek O
100;LT;HK;HK;SKW;Shau Kei Wan
100;LT;HK;HK;SSW;Siu Sai Wan
100;LT;HK;HK;STN;Stanley
100;LT;HK;HK;SW;Sheung Wan
100;LT;HK;HK;SWH;Sai Wan Ho
100;LT;HK;HK;SYP;Sai Ying Pun
100;LT;HK;HK;THG;Tai Hang
100;LT;HK;HK;TIN;Tin Hau
100;LT;HK;HK;TKS;Tai Koo Shing
100;LT;HK;HK;TTM;Tai Tam
100;LT;HK;HK;WCH;Wanchai
100;LT;HK;HK;WES;Vakarinis rajonas
100;LT;HK;HK;WON;Wong Chuk Hang
100;LT;HK;HK;WP;West Point
100;LT;HK;KLN;CH;Choi Hung
100;LT;HK;KLN;CSW;Cheung Sha Wan
100;LT;HK;KLN;DIA;Diamond Hill
100;LT;HK;KLN;HM;Hung Hom
100;LT;HK;KLN;HMT;Homantin
100;LT;HK;KLN;JOR;Jordanija
100;LT;HK;KLN;KBA;Kowloon Bay
100;LT;HK;KLN;KLC;Kowloon City
100;LT;HK;KLN;KT;Kwun Tong
100;LT;HK;KLN;KTG;Kowloon Tong
100;LT;HK;KLN;KWF;Kwai Fong
100;LT;HK;KLN;LCK;Lai Chi Kok
100;LT;HK;KLN;LF;Lok Fu
100;LT;HK;KLN;LK;Lai King
100;LT;HK;KLN;LT;Lam Tin
100;LT;HK;KLN;MF;Mei Foo
100;LT;HK;KLN;MKO;Mongkok
100;LT;HK;KLN;NCW;Ngau Che Wan
100;LT;HK;KLN;NTK;Ngau Tau Kok
100;LT;HK;KLN;SK;Sai Kung
100;LT;HK;KLN;SKM;Sheck kip Mei
100;LT;HK;KLN;SPK;San Po Kong
100;LT;HK;KLN;SSP;Sham Shui Po
100;LT;HK;KLN;TKO;Tseung Kwan O
100;LT;HK;KLN;TKT;Tai Kok Tsui
100;LT;HK;KLN;TKW;To Kwa Wan
100;LT;HK;KLN;TM;Tuen Mun
100;LT;HK;KLN;TST;Tsim Sha Tsui
100;LT;HK;KLN;TSW;Tsuen Wan
100;LT;HK;KLN;TWS;Tsz Wan Shan
100;LT;HK;KLN;WTS;Wong Tai Sin
100;LT;HK;KLN;YMT;Yau Ma Mei
100;LT;HK;NT;FL;Fanling
100;LT;HK;NT;FT;Fo Tan
100;LT;HK;NT;KC;Kwai Chung
100;LT;HK;NT;KF;Kwai Fong
100;LT;HK;NT;KH;Kwai Hing
100;LT;HK;NT;MOS;Ma On Shan
100;LT;HK;NT;SHA;Shatin
100;LT;HK;NT;SS;Sheung Shui
100;LT;HK;NT;ST;Sham Tseng
100;LT;HK;NT;TM;Tuen Mun
100;LT;HK;NT;TP;Tai Po
100;LT;HK;NT;TS;Tin Shui Wai
100;LT;HK;NT;TSW;Tsuen Wan
100;LT;HK;NT;TW;Tai Wai
100;LT;HK;NT;TWH;Tai Wo Hau
100;LT;HK;NT;TY;Tsing Yi
100;LT;HK;NT;YL;Yuen Long
100;LT;MX;DF;#NV;Federalinė apygarda
100;LT;MX;GTO;#NV;Guanajuato
100;LT;TW;FJN;022;Kinmen apygarda
100;LT;TW;FJN;023;Lianjiang apygarda
100;LT;TW;TWN;001;Keelung miestas
100;LT;TW;TWN;002;Taipei apygarda
100;LT;TW;TWN;003;Ilan apygarda
100;LT;TW;TWN;004;Hsinchu miestas
100;LT;TW;TWN;005;Hsinchu apygarda
100;LT;TW;TWN;006;Taoyuan apygarda
100;LT;TW;TWN;007;Miaoli apygarda
100;LT;TW;TWN;008;Taichung miestas
100;LT;TW;TWN;009;Taichung apygarda
100;LT;TW;TWN;010;Changhua apygarda
100;LT;TW;TWN;011;Nantou apygarda
100;LT;TW;TWN;012;Chiai miestas
100;LT;TW;TWN;013;Chiai apygarda
100;LT;TW;TWN;014;Yunlin apygarda
100;LT;TW;TWN;015;Tainan miestas
100;LT;TW;TWN;016;Tainan apygarda
100;LT;TW;TWN;017;Kaohsiung apygarda
100;LT;TW;TWN;018;Penghu apygarda
100;LT;TW;TWN;019;Pingtung apygarda
100;LT;TW;TWN;020;Taitung apygarda
100;LT;TW;TWN;021;Hualien apygarda
100;LT;TW;TWN;024;Nanhai salos
100;LT;TW;TWN;025;Diaoyutai salos
100;LT;US;AK;001;AK grafystė
100;LT;US;AL;001;AL grafystė
100;LT;US;AR;001;AR grafystė
100;LT;US;AS;001;AS grafystė
100;LT;US;AZ;001;AZ grafystė
100;LT;US;CA;001;CA grafystė
100;LT;US;CO;001;CO grafystė
100;LT;US;CT;001;CT grafystė
100;LT;US;DC;001;DC grafystė
100;LT;US;DE;001;DE grafystė
100;LT;US;FL;001;FL grafystė
100;LT;US;GA;001;GA grafystė
100;LT;US;GU;001;GU grafystė
100;LT;US;HI;001;HI grafystė
100;LT;US;IA;001;IA grafystė
100;LT;US;ID;001;ID grafystė
100;LT;US;IL;001;IL grafystė
100;LT;US;IN;001;IN grafystė
100;LT;US;KS;001;KS grafystė
100;LT;US;KY;001;KY grafystė
100;LT;US;LA;001;LA grafystė
100;LT;US;MA;001;MA grafystė
100;LT;US;MD;001;MD grafystė
100;LT;US;ME;001;ME grafystė
100;LT;US;MI;001;MI grafystė
100;LT;US;MN;001;MN grafystė
100;LT;US;MO;001;MO grafystė
100;LT;US;MP;001;MP grafystė
100;LT;US;MS;001;MS grafystė
100;LT;US;MT;001;MT grafystė
100;LT;US;NC;001;NC grafystė
100;LT;US;ND;001;ND grafystė
100;LT;US;NE;001;NE grafystė
100;LT;US;NH;001;NH grafystė
100;LT;US;NJ;001;NJ grafystė
100;LT;US;NM;001;NM grafystė
100;LT;US;NV;001;NV grafystė
100;LT;US;NY;001;NY grafystė
100;LT;US;OH;001;OH grafystė
100;LT;US;OK;001;OK grafystė
100;LT;US;OR;001;OR grafystė
100;LT;US;PA;001;PA grafystė
100;LT;US;PR;001;PR grafystė
100;LT;US;RI;001;RI grafystė
100;LT;US;SC;001;SC grafystė
100;LT;US;SD;001;SD grafystė
100;LT;US;TN;001;TN grafystė
100;LT;US;TX;001;TX grafystė
100;LT;US;UT;001;UT grafystė
100;LT;US;VA;001;VA grafystė
100;LT;US;VI;001;VI grafystė
100;LT;US;VT;001;VT grafystė
100;LT;US;WA;001;WA grafystė
100;LT;US;WI;001;WI grafystė
100;LT;US;WV;001;WV grafystė
100;LT;US;WY;001;WY grafystė
100;LV;DK;001;101;Koebenhavn skat&told
100;LV;DK;001;102;Allerod
100;LV;DK;001;103;Ballerupa
100;LV;DK;001;104;Bornholma
100;LV;DK;001;105;Brondby
100;LV;DK;001;106;Dragor
100;LV;DK;001;107;Egedal
100;LV;DK;001;108;Fredensborg
100;LV;DK;001;109;Frederiksberga
100;LV;DK;001;110;Frederikssunda
100;LV;DK;001;111;Frederiksverka-Hunde
100;LV;DK;001;112;Fureso
100;LV;DK;001;113;Gentofte
100;LV;DK;001;114;Gladsakse
100;LV;DK;001;115;Glostrupa
100;LV;DK;001;116;Gribskov
100;LV;DK;001;117;Helsingēra
100;LV;DK;001;118;Herleva
100;LV;DK;001;119;Hillereda
100;LV;DK;001;120;Hvidovre
100;LV;DK;001;121;Hoje-Taastrup
100;LV;DK;001;122;Hersholma
100;LV;DK;001;123;Ishoj
100;LV;DK;001;124;Kopenhāgena
100;LV;DK;001;125;Lyngby-Tarbaek
100;LV;DK;001;126;Rudersdal
100;LV;DK;001;127;Rodovre
100;LV;DK;001;128;Tarnby
100;LV;DK;001;129;Vallensbeka
100;LV;DK;002;201;Favrskov
