MANDT;VBELN;ERDAT;ERZET;ERNAM;ANGDT;BNDDT;AUDAT;VBTYP;TRVOG;AUART;AUGRU;GWLDT;SUBMI;LIFSK;FAKSK;NETWR;WAERK;VKORG;VTWEG;SPART;VKGRP;VKBUR;GSBER;GSKST;GUEBG;GUEEN;KNUMV;VDATU;VPRGR;AUTLF;VBKLA;VBKLT;KALSM;VSBED;FKARA;AWAHR;KTEXT;BSTNK;BSARK;BSTDK;BSTZD;IHREZ;BNAME;TELF1;MAHZA;MAHDT;KUNNR;KOSTL;STAFO;STWAE;AEDAT;KVGR1;KVGR2;KVGR3;KVGR4;KVGR5;KNUMA;KOKRS;PS_PSP_PNR;KURST;KKBER;KNKLI;GRUPP;SBGRP;CTLPC;CMWAE;CMFRE;CMNUP;CMNGV;AMTBL;HITYP_PR;ABRVW;ABDIS;VGBEL;OBJNR;BUKRS_VF;TAXK1;TAXK2;TAXK3;TAXK4;TAXK5;TAXK6;TAXK7;TAXK8;TAXK9;XBLNR;ZUONR;VGTYP;KALSM_CH;AGRZR;AUFNR;QMNUM;VBELN_GRP;SCHEME_GRP;ABRUF_PART;ABHOD;ABHOV;ABHOB;RPLNR;VZEIT;STCEG_L;LANDTX;XEGDR;ENQUEUE_GRP;DAT_FZAU;FMBDAT;VSNMR_V;HANDLE;PROLI;CONT_DG;CRM_GUID;UPD_TMSTMP;MSR_ID;TM_CTRL_KEY;OIPBL;LAST_CHANGED_BY_USER;HANDOVERLOC;EXT_BUS_SYST_ID;EXT_REF_DOC_ID;EXT_REV_TMSTMP;APM_APPROVAL_STATUS;APM_APPROVAL_REASON;APM_REJECTION_REASON;_DATAAGING;ABSTK;BESTK;CMPSC;CMPSD;CMPSI;CMPSJ;CMPSK;CMPS_CM;CMPS_TE;CMGST;COSTA;DCSTK;FKSAK;FMSTK;FSSTK;GBSTK;LFGSK;LFSTK;LSSTK;MANEK;RFGSK;RFSTK;SPSTG;TRSTA;UVALL;UVALS;UVFAK;UVFAS;UVPRS;UVVLK;UVVLS;UVK01;UVK02;UVK03;UVK04;UVK05;UVS01;UVS02;UVS03;UVS04;UVS05;WBSTK;TOTAL_EMCST;TOTAL_SLCST;TOTAL_LCCST;TOTAL_PCSTA;TOTAL_DGSTA;TOTAL_SDSSTA;DP_CLEAR_STA_HDR;DUMMY_SALESDOC_INCL_EEW_PS;ZAPCGKH;APCGK_EXTENDH;ZABDATH;AD01FAREG;AD01BASDOC;LASTVCHR;PSM_BUDAT;FSH_KVGR6;FSH_KVGR7;FSH_KVGR8;FSH_KVGR9;FSH_KVGR10;FSH_REREG;FSH_CQ_CHECK;FSH_VRSN_STATUS;FSH_TRANSACTION;FSH_VAS_CG;FSH_CANDATE;FSH_SS;FSH_OS_STG_CHANGE;J_3GKBAUL;MILL_APPL_ID;TAS;BETC;MOD_ALLOW;CANCEL_ALLOW;PAY_METHOD;BPN;REP_FREQ;LOGSYSB;KALCD;MULTI;SPPAYM;WTYSC_CLM_HDR
100;20001359;03.02.2020;18:21:38;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;270935.00;USD;1710;10;00;;;;;;;0000008859;03.02.2020;1;;;;Y17J01;01;F5;70;;4500027215;;;;;;;0;;USCU_S15;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra2CayHXqW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001360;03.02.2020;18:21:39;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;15482.00;USD;1710;10;00;;;;;;;0000008861;03.02.2020;1;;;;Y17J01;01;F5;70;;4500027195;;;;;;;0;;USCU_L09;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra2Cazr1qW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001361;03.02.2020;18:21:40;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;770;USD;1710;10;00;;;;;;;0000008863;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028654;;;;;;;0;;USCU_S16;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra2onLjXqW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001362;03.02.2020;18:21:40;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;15890;USD;1710;10;00;;;;;;;0000008865;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028626;;;;;;;0;;USCU_L09;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra2onNJ1qW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001363;03.02.2020;18:21:41;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;8540;USD;1710;10;00;;;;;;;0000008867;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028598;;;;;;;0;;USCU_S12;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra2onOvXqW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001364;03.02.2020;18:21:42;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;47880;USD;1710;10;00;;;;;;;0000008869;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028570;;;;;;;0;;USCU_L08;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra3OrQ{XqW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001365;03.02.2020;18:21:42;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;3570;USD;1710;10;00;;;;;;;0000008871;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028543;;;;;;;0;;USCU_S02;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra3OrSd1qW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001366;03.02.2020;18:21:43;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;48720;USD;1710;10;00;;;;;;;0000008873;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028515;;;;;;;0;;USCU_L03;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra3OrUI1qW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001367;03.02.2020;18:21:44;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;480;USD;1710;10;00;;;;;;;0000008875;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028822;;;;;;;0;;USCU_S14;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra3}CnO1qW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001368;03.02.2020;18:21:44;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;27000;USD;1710;10;00;;;;;;;0000008877;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028794;;;;;;;0;;USCU_L09;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra3}Cp3XqW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001369;03.02.2020;18:21:45;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;720;USD;1710;10;00;;;;;;;0000008879;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028766;;;;;;;0;;USCU_S12;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra3}Cqm1qW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001370;03.02.2020;18:21:46;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;33360;USD;1710;10;00;;;;;;;0000008881;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028738;;;;;;;0;;USCU_L04;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra4b7bF1qW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001371;03.02.2020;18:21:46;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;12840;USD;1710;10;00;;;;;;;0000008883;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028710;;;;;;;0;;USCU_S01;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra4b7czXqW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001372;03.02.2020;18:21:47;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;71040;USD;1710;10;00;;;;;;;0000008885;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028682;;;;;;;0;;USCU_L01;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra4b7ej1qW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001373;03.02.2020;18:21:48;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;3200;USD;1710;10;00;;;;;;;0000008887;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028875;;;;;;;0;;USCU_S02;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra5BH8y1qW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001374;03.02.2020;18:21:48;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;18720;USD;1710;10;00;;;;;;;0000008889;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028901;;;;;;;0;;USCU_L06;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra5BHAjXqW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001375;03.02.2020;18:21:49;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;1600;USD;1710;10;00;;;;;;;0000008891;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028929;;;;;;;0;;USCU_S13;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra5BHCW1qW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001376;03.02.2020;18:21:50;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;7200;USD;1710;10;00;;;;;;;0000008893;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028955;;;;;;;0;;USCU_L10;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra5nQFb1qW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001377;03.02.2020;18:21:51;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;800;USD;1710;10;00;;;;;;;0000008895;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028983;;;;;;;0;;USCU_S17;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra5nQHPXqW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001378;03.02.2020;18:21:52;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;120160;USD;1710;10;00;;;;;;;0000008897;03.02.2020;1;;;;Y17J01;01;F5;70;;4500028847;;;;;;;0;;USCU_L02;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHra6NdnF1qW;;;;03.02.2020 18:21;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001379;03.02.2020;21:10:38;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;84920;USD;1710;10;00;;;;;;;0000009046;02.02.2020;1;;;;Y17J01;01;F5;70;;4500028459;;;;;;;0;;USCU_L10;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHsJGXOwi750;;;;03.02.2020 21:10;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001380;03.02.2020;21:10:40;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;9240;USD;1710;10;00;;;;;;;0000009048;02.02.2020;1;;;;Y17J01;01;F5;70;;4500028378;;;;;;;0;;USCU_S03;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHsJGXOxXd50;;;;03.02.2020 21:10;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001381;03.02.2020;21:10:40;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;19360;USD;1710;10;00;;;;;;;0000009050;02.02.2020;1;;;;Y17J01;01;F5;70;;4500028406;;;;;;;0;;USCU_L04;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHsJGXOyKd50;;;;03.02.2020 21:10;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001382;03.02.2020;21:10:41;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;1320;USD;1710;10;00;;;;;;;0000009052;02.02.2020;1;;;;Y17J01;01;F5;70;;4500028433;;;;;;;0;;USCU_S11;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHsJH3Ctvd50;;;;03.02.2020 21:10;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001383;03.02.2020;21:10:41;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;6600;USD;1710;10;00;;;;;;;0000009054;02.02.2020;1;;;;Y17J01;01;F5;70;;4500028487;;;;;;;0;;USCU_S16;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHsJH3Cukd50;;;;03.02.2020 21:10;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001384;03.02.2020;21:10:42;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;44440;USD;1710;10;00;;;;;;;0000009056;02.02.2020;1;;;;Y17J01;01;F5;70;;4500028352;;;;;;;0;;USCU_L02;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHsJH3Cvad50;;;;03.02.2020 21:10;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001385;03.02.2020;21:10:42;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;14175.00;USD;1710;10;00;;;;;;;0000009058;02.02.2020;1;;;;Y17J01;01;F5;70;;4500028325;;;;;;;0;;USCU_S15;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHsJH3CwRd50;;;;03.02.2020 21:10;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001386;03.02.2020;21:10:43;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;2025.00;USD;1710;10;00;;;;;;;0000009060;02.02.2020;1;;;;Y17J01;01;F5;70;;4500028297;;;;;;;0;;USCU_L09;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHsJHf6B4750;;;;03.02.2020 21:10;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001387;03.02.2020;21:10:43;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;22275.00;USD;1710;10;00;;;;;;;0000009062;02.02.2020;1;;;;Y17J01;01;F5;70;;4500028269;;;;;;;0;;USCU_S11;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHsJHf6Bz750;;;;03.02.2020 21:10;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001388;03.02.2020;21:10:44;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;66825.00;USD;1710;10;00;;;;;;;0000009064;02.02.2020;1;;;;Y17J01;01;F5;70;;4500028188;;;;;;;0;;USCU_L03;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHsJHf6Crd50;;;;03.02.2020 21:10;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001389;03.02.2020;21:10:44;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;5400;USD;1710;10;00;;;;;;;0000009066;02.02.2020;1;;;;Y17J01;01;F5;70;;4500028244;;;;;;;0;;USCU_L04;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHsJHf6Dmd50;;;;03.02.2020 21:10;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001390;03.02.2020;21:10:45;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;28350;USD;1710;10;00;;;;;;;0000009068;02.02.2020;1;;;;Y17J01;01;F5;70;;4500028216;;;;;;;0;;USCU_S06;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHsJIFEZA750;;;;03.02.2020 21:10;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;20001391;03.02.2020;21:10:45;BPINST;03.02.2020;04.02.2020;03.02.2020;B;2;AG;;;;;;5010;USD;1710;10;00;;;;;;;0000009070;02.02.2020;1;;;;Y17J01;01;F5;70;;4500028107;;;;;;;0;;USCU_S13;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgHsJIFEa7750;;;;03.02.2020 21:10;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;;;;;C;C;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
